YEAR,MO,DY,HR,Solar,Temperature,Humidity,Wind,Datetime,TempCorrection,PV_Power_W,PV_Energy_Wh,Pump_Wh,Fan_Wh,LED_Wh,Load_Wh,Charge_Wh,Discharge_Wh,SOC,Rule_Decision,Rule_Efficiency,Adaptive_Score,Adaptive_Decision,Adaptive_Efficiency,Improvement_%,Rule_Eff_Run,Adaptive_Eff_Run,SOC_Run
2024,1,1,14,509.15,29.55,74.69,2.59,2024-01-01 14:00:00,0.979525,49.872515375,49.872515375,3.6,4.8,7.2,15.6,32.56,0.0,100.0,Normal Mode,100.0,81.38,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,1,1,15,315.38,29.15,77.01,2.51,2024-01-01 15:00:00,0.981325,30.94902785,30.94902785,3.6,4.8,14.4,22.8,7.74,0.0,100.0,Normal Mode,100.0,74.33,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,1,1,16,153.25,28.57,81.67,2.13,2024-01-01 16:00:00,0.983935,15.078803875,15.078803875,1.8,2.4,19.2,23.4,0.0,8.76,96.33,Battery Mode,64.4393327991453,68.16,Adaptive Saving,75.81,11.370667200854696,65.77911229648288,76.59809540137347,96.73056578295373
2024,1,1,17,34.85,27.65,87.01,1.82,2024-01-01 17:00:00,0.988075,3.443441375,3.443441375,1.8,2.4,24.0,28.2,0.0,26.06,85.45,Battery Mode,12.210785017730498,59.41,Priority Pump,16.28,4.069214982269504,12.464663490745494,16.449241434301015,85.80532384670816
2024,1,1,18,0.0,26.7,92.93,1.56,2024-01-01 18:00:00,0.99235,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,74.12,Battery Mode,0.0,53.84,Priority Pump,0.0,0.0,0.0,0.0,74.42821069067301
2024,1,1,19,0.0,26.38,93.87,1.56,2024-01-01 19:00:00,0.99379,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,62.78,Battery Mode,0.0,49.14,Priority Pump,0.0,0.0,0.0,0.0,63.04105595197587
2024,1,1,20,0.0,26.13,94.44,1.51,2024-01-01 20:00:00,0.994915,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,51.44,Battery Mode,0.0,44.48,Priority Pump,0.0,0.0,0.0,0.0,51.65390121327873
2024,1,1,21,0.0,25.94,94.77,1.42,2024-01-01 21:00:00,0.99577,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,40.11,Battery Mode,0.0,39.85,Emergency Mode,0.0,0.0,0.0,0.0,40.276788057243586
2024,1,1,22,0.0,25.79,94.61,1.31,2024-01-01 22:00:00,0.996445,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,28.77,Emergency,0.0,35.24,Emergency Mode,0.0,0.0,0.0,0.0,28.889633318546444
2024,1,1,23,0.0,25.62,94.52,1.21,2024-01-01 23:00:00,0.99721,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.65,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,2,0,0.0,25.37,95.12,1.2,2024-01-02 00:00:00,0.998335,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.53,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,2,1,0.0,25.14,96.04,1.29,2024-01-02 01:00:00,0.99937,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.41,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,2,2,0.0,24.97,96.46,1.37,2024-01-02 02:00:00,1.000135,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.33,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,2,3,0.0,24.79,97.06,1.5,2024-01-02 03:00:00,1.000945,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.24,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,2,4,0.0,24.63,97.55,1.61,2024-01-02 04:00:00,1.001665,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.16,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,2,5,5.62,24.58,97.78,1.71,2024-01-02 05:00:00,1.00189,0.5630621800000001,0.5630621800000001,1.8,0.0,24.0,25.8,0.0,26.57,20.0,Emergency,2.182411550387597,31.3,Emergency Mode,3.64,1.4575884496124032,2.2277867912994767,3.677840222411284,20.083165323980843
2024,1,2,6,87.75,25.58,95.62,1.92,2024-01-02 06:00:00,0.99739,8.752097249999998,8.752097249999998,1.8,0.0,24.0,25.8,0.0,17.95,20.0,Emergency,33.922857558139526,34.26,Emergency Mode,56.54,22.617142441860477,34.62815891793419,57.12777092723461,20.083165323980843
2024,1,2,7,238.0,26.41,92.17,2.85,2024-01-02 07:00:00,0.993655,23.648989,23.648989,1.8,0.0,19.2,21.0,2.52,0.0,21.03,Emergency,100.0,40.56,Priority Pump,100.0,0.0,100.0,100.0,21.11744833816586
2024,1,2,8,403.0,27.14,88.72,3.25,2024-01-02 08:00:00,0.99037,39.911911,39.911911,1.8,2.4,14.4,18.6,20.25,0.0,29.44,Emergency,100.0,49.72,Priority Pump,100.0,0.0,100.0,100.0,29.562419356899806
2024,1,2,9,517.83,27.82,84.96,3.3,2024-01-02 09:00:00,0.98731,51.12587373,51.12587373,1.8,2.4,7.2,11.4,37.74,0.0,45.15,Normal Mode,100.0,61.22,Adaptive Saving,100.0,0.0,100.0,100.0,45.33774571888676
2024,1,2,10,652.62,28.3,82.01,3.08,2024-01-02 10:00:00,0.98515,64.2928593,64.2928593,1.8,2.4,7.2,11.4,50.25,0.0,66.07,Normal Mode,100.0,73.58,Adaptive Saving,100.0,0.0,100.0,100.0,66.34473664777072
2024,1,2,11,744.3,28.54,80.59,2.77,2024-01-02 11:00:00,0.98407,73.2443301,73.2443301,1.8,2.4,0.0,4.2,65.59,0.0,93.38,Normal Mode,100.0,88.57,Normal Operation,100.0,0.0,100.0,100.0,93.76829889766655
2024,1,2,12,770.35,28.74,79.29,2.64,2024-01-02 12:00:00,0.98317,75.73850095,75.73850095,3.6,2.4,0.0,6.0,66.25,0.0,100.0,Normal Mode,100.0,91.54,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,1,2,13,662.92,28.74,78.72,2.46,2024-01-02 13:00:00,0.98317,65.17630564,65.17630564,3.6,2.4,7.2,13.2,49.38,0.0,100.0,Normal Mode,100.0,86.88,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,1,2,14,546.03,28.61,78.89,2.17,2024-01-02 14:00:00,0.983755,53.71597426500001,53.71597426500001,3.6,2.4,7.2,13.2,38.49,0.0,100.0,Normal Mode,100.0,83.44,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,1,2,15,370.73,28.38,80.19,1.85,2024-01-02 15:00:00,0.98479,36.50911967,36.50911967,1.8,2.4,14.4,18.6,17.01,0.0,100.0,Normal Mode,100.0,77.21,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,1,2,16,184.23,27.9,84.13,1.49,2024-01-02 16:00:00,0.98695,18.18257985,18.18257985,1.8,2.4,19.2,23.4,0.0,5.49,97.69,Battery Mode,77.7033326923077,69.87,Adaptive Saving,91.42,13.716667307692305,79.31888840174445,92.37037173979108,98.09622102498443
2024,1,2,17,40.6,27.08,90.07,1.3,2024-01-02 17:00:00,0.99064,4.0219984,4.0219984,1.8,2.4,24.0,28.2,0.0,25.45,87.07,Battery Mode,14.262405673758863,59.95,Priority Pump,19.02,4.757594326241135,14.558940070909957,19.217725557764453,87.43206023795061
2024,1,2,18,0.0,26.3,91.66,1.38,2024-01-02 18:00:00,0.99415,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,75.73,Battery Mode,0.0,54.28,Priority Pump,0.0,0.0,0.0,0.0,76.04490549925347
2024,1,2,19,0.0,26.05,92.03,1.33,2024-01-02 19:00:00,0.995275,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,64.4,Battery Mode,0.0,49.63,Priority Pump,0.0,0.0,0.0,0.0,64.66779234321832
2024,1,2,20,0.0,25.9,92.02,1.24,2024-01-02 20:00:00,0.99595,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,53.06,Battery Mode,0.0,45.01,Priority Pump,0.0,0.0,0.0,0.0,53.28063760452118
2024,1,2,21,0.0,25.8,91.69,1.11,2024-01-02 21:00:00,0.9964,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,41.72,Battery Mode,0.0,40.43,Priority Pump,0.0,0.0,0.0,0.0,41.89348286582404
2024,1,2,22,0.0,25.73,91.22,0.95,2024-01-02 22:00:00,0.996715,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,30.39,Battery Mode,0.0,35.86,Emergency Mode,0.0,0.0,0.0,0.0,30.516369709788894
2024,1,2,23,0.0,25.68,90.91,0.65,2024-01-02 23:00:00,0.99694,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.68,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,3,0,0.0,25.59,91.31,0.33,2024-01-03 00:00:00,0.997345,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.64,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,3,1,0.0,25.36,92.71,0.37,2024-01-03 01:00:00,0.99838,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.52,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,3,2,0.0,25.22,93.59,0.38,2024-01-03 02:00:00,0.99901,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.45,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,3,3,0.0,25.22,92.62,0.33,2024-01-03 03:00:00,0.99901,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.45,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,3,4,0.0,25.16,93.07,0.42,2024-01-03 04:00:00,0.99928,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.42,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,3,5,3.4,24.96,94.71,0.65,2024-01-03 05:00:00,1.00018,0.3400612,0.3400612,1.8,0.0,24.0,25.8,0.0,26.8,20.0,Emergency,1.3180666666666667,31.42,Emergency Mode,2.2,0.8819333333333335,1.3454710270070875,2.222870464094732,20.083165323980843
2024,1,3,6,99.0,25.73,94.28,0.86,2024-01-03 06:00:00,0.996715,9.8674785,9.8674785,1.8,0.0,24.0,25.8,0.0,16.77,20.0,Emergency,38.24604069767442,34.68,Emergency Mode,63.74,25.493959302325575,39.04122678907607,64.40261971881738,20.083165323980843
2024,1,3,7,238.27,26.7,89.74,1.29,2024-01-03 07:00:00,0.99235,23.64472345,23.64472345,1.8,0.0,19.2,21.0,2.51,0.0,21.03,Emergency,100.0,40.71,Priority Pump,100.0,0.0,100.0,100.0,21.11744833816586
2024,1,3,8,394.4,27.46,86.51,1.7,2024-01-03 08:00:00,0.98893,39.0033992,39.0033992,1.8,2.4,14.4,18.6,19.38,0.0,29.08,Emergency,100.0,49.47,Priority Pump,100.0,0.0,100.0,100.0,29.200922381068146
2024,1,3,9,629.92,28.35,82.04,2.11,2024-01-03 09:00:00,0.984925,62.04239559999999,62.04239559999999,1.8,2.4,7.2,11.4,48.11,0.0,49.11,Normal Mode,100.0,66.09,Adaptive Saving,100.0,0.0,100.0,100.0,49.31421245303496
2024,1,3,10,734.2,29.02,77.91,2.32,2024-01-03 10:00:00,0.98191,72.0918322,72.0918322,3.6,4.8,0.0,8.4,60.51,0.0,74.3,Normal Mode,100.0,79.56,Adaptive Saving,100.0,0.0,100.0,100.0,74.60895917858883
2024,1,3,11,741.38,29.54,75.15,2.37,2024-01-03 11:00:00,0.97957,72.62336066,72.62336066,3.6,4.8,0.0,8.4,61.01,0.0,99.7,Normal Mode,100.0,89.67,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,1,3,12,672.53,29.97,72.68,2.33,2024-01-03 12:00:00,0.977635,65.748886655,65.748886655,3.6,4.8,7.2,15.6,47.64,0.0,100.0,Normal Mode,100.0,86.07,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,1,3,13,569.45,30.18,71.12,2.25,2024-01-03 13:00:00,0.97669,55.617612050000005,55.617612050000005,3.6,4.8,7.2,15.6,38.02,0.0,100.0,Normal Mode,100.0,82.87,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,1,3,14,147.12,29.7,73.6,1.96,2024-01-03 14:00:00,0.97885,14.4008412,14.4008412,3.6,4.8,19.2,27.6,0.0,13.89,94.19,Battery Mode,52.176960869565214,65.72,Adaptive Saving,61.38,9.203039130434789,53.26178933332851,62.01808594824302,94.58166709328779
2024,1,3,15,56.9,29.02,77.55,1.75,2024-01-03 15:00:00,0.98191,5.587067899999999,5.587067899999999,3.6,4.8,24.0,32.4,0.0,28.22,82.41,Battery Mode,17.24403672839506,57.68,Priority Pump,22.99,5.745963271604939,17.602563203708694,23.228996349789945,82.75268271746307
2024,1,3,16,31.2,28.25,83.17,1.25,2024-01-03 16:00:00,0.985375,3.07437,3.07437,1.8,2.4,24.0,28.2,0.0,26.45,71.37,Battery Mode,10.902021276595743,53.72,Priority Pump,14.54,3.637978723404254,11.128688809474276,14.691152976335182,71.66677545862565
2024,1,3,17,7.55,27.32,87.81,1.06,2024-01-03 17:00:00,0.98956,0.7471177999999999,0.7471177999999999,1.8,2.4,24.0,28.2,0.0,28.9,59.31,Battery Mode,2.64935390070922,47.97,Priority Pump,3.53,0.8806460992907801,2.704437494582318,3.5666966992065468,59.5566267682652
2024,1,3,18,0.0,26.44,92.81,0.7,2024-01-03 18:00:00,0.99352,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,47.97,Battery Mode,0.0,43.25,Priority Pump,0.0,0.0,0.0,0.0,48.169472029568055
2024,1,3,19,0.0,26.19,91.06,0.56,2024-01-03 19:00:00,0.994645,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,36.64,Battery Mode,0.0,38.59,Emergency Mode,0.0,0.0,0.0,0.0,36.79235887353291
2024,1,3,20,0.0,26.12,89.27,0.26,2024-01-03 20:00:00,0.99496,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,25.3,Emergency,0.0,34.02,Emergency Mode,0.0,0.0,0.0,0.0,25.40520413483577
2024,1,3,21,0.0,25.86,92.27,0.3,2024-01-03 21:00:00,0.99613,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.77,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,3,22,0.0,25.49,91.93,0.48,2024-01-03 22:00:00,0.997795,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.59,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,3,23,0.0,25.02,93.93,0.57,2024-01-03 23:00:00,0.99991,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.35,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,4,0,0.0,24.69,95.5,0.75,2024-01-04 00:00:00,1.001395,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.19,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,4,1,0.0,24.6,95.73,0.8,2024-01-04 01:00:00,1.0018,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.14,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,4,2,0.0,24.58,95.39,0.73,2024-01-04 02:00:00,1.00189,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.13,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,4,3,0.0,24.62,94.69,0.48,2024-01-04 03:00:00,1.00171,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.15,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,4,4,0.0,24.75,93.12,0.12,2024-01-04 04:00:00,1.001125,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,31.22,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,4,5,5.78,24.42,94.85,0.83,2024-01-04 05:00:00,1.00261,0.57950858,0.57950858,1.8,0.0,24.0,25.8,0.0,26.55,20.0,Emergency,2.2461572868217057,31.22,Emergency Mode,3.74,1.4938427131782943,2.2928578864393203,3.7788797889610444,20.083165323980843
2024,1,4,6,101.05,25.16,94.36,1.2,2024-01-04 06:00:00,0.99928,10.0977244,10.0977244,1.8,0.0,19.2,21.0,0.0,11.48,20.0,Emergency,48.08440190476191,35.41,Emergency Mode,80.14,32.05559809523809,49.08414062047056,80.9731086329781,20.083165323980843
2024,1,4,7,263.35,26.26,86.83,1.4,2024-01-04 07:00:00,0.99433,26.185680550000004,26.185680550000004,1.8,0.0,19.2,21.0,4.93,0.0,22.03,Emergency,100.0,41.64,Priority Pump,100.0,0.0,100.0,100.0,22.121606604364903
2024,1,4,8,437.0,26.91,80.14,1.62,2024-01-04 08:00:00,0.991405,43.3243985,43.3243985,1.8,0.0,14.4,16.2,25.77,0.0,32.75,Normal Mode,100.0,52.42,Priority Pump,100.0,0.0,100.0,100.0,32.88618321801864
2024,1,4,9,586.8,27.53,76.6,1.74,2024-01-04 09:00:00,0.988615,58.0119282,58.0119282,3.6,2.4,7.2,13.2,42.57,0.0,50.47,Normal Mode,100.0,64.92,Adaptive Saving,100.0,0.0,100.0,100.0,50.67986769506566
2024,1,4,10,651.92,28.17,73.75,1.6,2024-01-04 10:00:00,0.985735,64.26203611999999,64.26203611999999,3.6,2.4,7.2,13.2,48.51,0.0,70.66,Normal Mode,100.0,75.1,Adaptive Saving,100.0,0.0,100.0,100.0,70.95382308962432
2024,1,4,11,589.45,28.6,71.84,1.4,2024-01-04 11:00:00,0.9838,57.990091,57.990091,3.6,2.4,7.2,13.2,42.55,0.0,88.37,Normal Mode,100.0,80.09,Normal Operation,100.0,0.0,100.0,100.0,88.73746598400936
2024,1,4,12,535.28,28.64,71.77,1.2,2024-01-04 12:00:00,0.98362,52.651211360000005,52.651211360000005,3.6,2.4,7.2,13.2,37.48,0.0,100.0,Normal Mode,100.0,83.1,Normal Operation,100.0,0.0,100.0,100.0,100.0
2024,1,4,13,449.73,28.37,73.64,0.95,2024-01-04 13:00:00,0.984835,44.290984455,44.290984455,3.6,2.4,14.4,20.4,22.7,0.0,100.0,Normal Mode,100.0,79.23,Adaptive Saving,100.0,0.0,100.0,100.0,100.0
2024,1,4,14,183.9,27.84,77.0,0.79,2024-01-04 14:00:00,0.98722,18.1549758,18.1549758,3.6,2.4,19.2,25.2,0.0,7.42,96.89,Battery Mode,72.04355476190476,69.15,Adaptive Saving,84.76,12.716445238095249,73.54143615503112,85.64113660757704,97.2928944120252
2024,1,4,15,82.72,27.25,80.72,0.68,2024-01-04 15:00:00,0.989875,8.188246,8.188246,1.8,2.4,24.0,28.2,0.0,21.07,88.09,Battery Mode,29.03633333333333,61.7,Adaptive Saving,34.16,5.123666666666665,29.640037350553936,34.5151159333982,88.45630166947363
2024,1,4,16,42.35,26.62,86.06,0.71,2024-01-04 16:00:00,0.99271,4.20412685,4.20412685,1.8,0.0,24.0,25.8,0.0,22.73,78.6,Battery Mode,16.29506531007752,56.86,Priority Pump,21.73,5.434934689922482,16.633861406527917,21.955897811262965,78.92683972324471
2024,1,4,17,10.05,25.95,89.4,1.02,2024-01-04 17:00:00,0.995725,1.000703625,1.000703625,1.8,0.0,24.0,25.8,0.0,26.1,67.7,Battery Mode,3.878696220930233,51.2,Priority Pump,5.17,1.2913037790697677,3.9593394778894666,5.22374559062262,67.98151462167516
2024,1,4,18,0.0,25.27,94.94,0.92,2024-01-04 18:00:00,0.998785,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,56.37,Battery Mode,0.0,46.02,Priority Pump,0.0,0.0,0.0,0.0,56.60440146564001
2024,1,4,19,0.0,24.92,95.45,1.1,2024-01-04 19:00:00,1.00036,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,45.03,Battery Mode,0.0,41.31,Priority Pump,0.0,0.0,0.0,0.0,45.217246726942875
2024,1,4,20,0.0,24.61,95.69,1.28,2024-01-04 20:00:00,1.001755,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,33.7,Battery Mode,0.0,36.62,Emergency Mode,0.0,0.0,0.0,0.0,33.840133570907724
2024,1,4,21,0.0,24.34,95.94,1.35,2024-01-04 21:00:00,1.00297,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,22.36,Emergency,0.0,31.95,Emergency Mode,0.0,0.0,0.0,0.0,22.452978832210583
2024,1,4,22,0.0,24.05,96.41,1.32,2024-01-04 22:00:00,1.004275,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.87,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,4,23,0.0,23.79,96.84,1.27,2024-01-04 23:00:00,1.005445,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.74,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,5,0,0.0,23.53,97.05,1.29,2024-01-05 00:00:00,1.006615,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.61,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,5,1,0.0,23.41,97.06,1.21,2024-01-05 01:00:00,1.007155,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.55,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,5,2,0.0,23.52,96.15,0.98,2024-01-05 02:00:00,1.00666,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.6,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,5,3,0.0,23.67,95.15,0.74,2024-01-05 03:00:00,1.005985,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.68,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,5,4,0.0,23.8,94.39,0.55,2024-01-05 04:00:00,1.0054,0.0,0.0,1.8,0.0,24.0,25.8,0.0,27.16,20.0,Emergency,0.0,30.74,Emergency Mode,0.0,0.0,0.0,0.0,20.083165323980843
2024,1,5,5,5.45,24.01,94.14,0.28,2024-01-05 05:00:00,1.004455,0.5474279750000001,0.5474279750000001,1.8,0.0,24.0,25.8,0.0,26.58,20.0,Emergency,2.121813856589148,31.01,Emergency Mode,3.54,1.4181861434108525,2.1659291907917178,3.5768006558615233,20.083165323980843
2024,1,5,6,91.35,24.75,92.47,0.23,2024-01-05 06:00:00,1.001125,9.145276875,9.145276875,1.8,0.0,24.0,25.8,0.0,17.53,20.0,Emergency,35.446809593023254,33.96,Emergency Mode,59.08,23.633190406976745,36.18379594399601,59.69417591759853,20.083165323980843
2024,1,5,7,250.85,26.8,79.1,0.91,2024-01-05 07:00:00,0.9919,24.8818115,24.8818115,3.6,0.0,19.2,22.8,1.98,0.0,20.8,Emergency,100.0,40.69,Priority Pump,100.0,0.0,100.0,100.0,20.88649193694008
